id,id_oeuvre,segment_numero,segment_texte,ref_niv1,ref_niv2,ref_niv3,ref_niv4,ref_niv5,ref_niv1_texte,ref_niv2_texte,ref_niv3_texte,ref_niv4_texte,ref_niv5_texte,lien_1,lien_2,lien_3,lien_4,fiabilite,nature,texte_original,notes,paragraphe,rang,page,controle_rang_manuel,controle_verifie,marquage_source
"","A0010O0023","2944","Pourquoi donc sont-ils <i>vendus</i>, si c’est gratuitement, <i>sans prix</i> ? et pourquoi ne sont-ils pas plutôt <i>donnés</i> ? Peut-être est-ce là une manière de parler employée par l’Écriture, qui appliquerait ainsi l’expression de vendu à ce qui est <i>donné</i>.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","577","","false","Codex (IA)"
"","A0010O0023","2945","Voici le sens le meilleur de ces paroles : « Vous avez été vendus gratuitement » et : « Vous avez vendu votre peuple sans prix. » Comme ceux à qui vous avez livré votre peuple étaient des impies, en n’adorant pas Dieu ils ont mérité que ce peuple leur fût abandonné, de manière que leur culte idolâtrique fût en quelque sorte le prix du peuple.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","577","","false","Codex (IA)"
"","A0010O0023","2946","Quant à cette parole : « Vous ne serez pas rachetés <i>avec l’argent</i> » on ne dit pas : <i>sans prix, en échange</i>, mais non pas avec l’argent, afin que nous entendions qu’il y a un prix de rédemption, celui dont parle l’apôtre saint Pierre[[814]] : « Vous avez été rachetés non avec l’argent et l’or, mais avec le précieux sang de l’Agneau sans tache. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","[[814]] 1Pi. I, 18-19","1","4","577","","false","Codex (IA)"
"","A0010O0023","2947","Par <i>l’argent</i> le prophète a entendu toute espèce de monnaie, quand il a dit : « Vous ne serez pas rachetés <i>avec l’argent</i> » car c’est par le prix du sang de Jésus-Christ et non par une compensation pécuniaire, qu’ils devaient être rachetés.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","5","577","","false","Codex (IA)"
"","A0010O0023","2948","2. Le Seigneur dit : « Et moi je me garderai d’ôter de leur présence un seul homme des nations que Jésus fils de Navé a laissées, qu’il a laissées pour éprouver Israël, et montrer s’ils observent, ou non, la voie du Seigneur comme leurs pères l’ont suivie : et le Seigneur a laissé ces nations, afin de ne pas les détruire alors, et il ne les a pas livrées dans la main de Josué. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","1","577","","false","Codex (IA)"
"","A0010O0023","2949","Ici on découvre la raison pour laquelle ces nations n’ont pas été détruites dans les guerres de Josué : si elles l’eussent été, elles n’auraient point servi à éprouver les enfants d’Israël.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","2","577","","false","Codex (IA)"
"","A0010O0023","2950","Or, elles pouvaient leur être utiles, à la condition que cette épreuve n’aboutît pas à leur réprobation, et elles auraient disparu devant eux, si eux-mêmes se fussent conduits comme Dieu l’avait prescrit, s’ils eussent vécu de manière à n’avoir pas besoin d’être éprouvés par la guerre ; car voici encore les paroles du Seigneur qu’il faut lire : « Parce que cette nombreuse nation a délaissé mon testament, que j’avais confié à leurs pères, et parce qu’ils n’ont pas obéi à ma voix, moi, à mon tour, je me garderai de faire disparaître de devant eux un seul homme ; » c’est-à-dire un seul de leurs ennemis.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","3","577","","false","Codex (IA)"
"","A0010O0023","2951","L’écrivain sacré prend ensuite la parole lui-même, afin d’expliquer pourquoi le Seigneur a dit qu’il ne ferait pas disparaître un seul homme du milieu des nations que Jésus fils de Navéa laissées vivre.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","4","577","","false","Codex (IA)"
"","A0010O0023","2952","Puis il ajoute la raison pour laquelle Josué ne les a point détruites : « Il les a laissées, dit-il, pour tenter Israël, et montrer s’ils observent ou non la voie du Seigneur, comme leurs pères l’ont suivie. » Ces dernières paroles font voir que pendant la vie de Josué, leurs frères qui furent sous sa conduite suivirent la voie du Seigneur.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","5","577","","false","Codex (IA)"
"","A0010O0023","2953","L’Écriture a rapporté plus haut, en effet, qu’une nouvelle génération surgit après ceux qui vécurent avec Josué, qu’elle commença ces transgressions dont le Seigneur fut offensé, et que ce fut pour la tenter, c’est-à-dire pour la mettre à l’épreuve, que les nations ennemies restèrent et ne furent pas détruites par Josué.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","2","6","577","","false","Codex (IA)"
"","A0010O0023","2954","3. L’Écriture veut écarter la supposition que Josué aurait agi de lui-même et par un conseil tout humain, en laissant subsister ces peuples ; c’est pourquoi elle ajoute : « Et le Seigneur laissa ces peuples, et ne les détruisit pas immédiatement, et il ne les livra pas dans la main de Josué. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","1","577","","false","Codex (IA)"
"","A0010O0023","2955","Viennent ensuite ces paroles : « Telles sont les races que laissa Josué pour qu’elles servissent à tenter Israël, et tous ceux qui ne connurent point toutes les guerres de Chanaan : » elles furent laissées « pour enseigner la guerre aux générations d’Israël. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","2","577","","false","Codex (IA)"
"","A0010O0023","2956","Le but de l’épreuve des enfants d’Israël fut donc de leur apprendre à faire la guerre, c’est-à-dire, à la faire avec toute la piété et l’obéissance à la loi de Dieu, montrées par leurs prières, qui plurent au Seigneur, même au milieu des combats.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","3","577","","false","Codex (IA)"
"","A0010O0023","2957","Ce n’est pas que la guerre soit quelque chose de désirable : mais la piété dans la guerre mérite des éloges. Ce qui suit : « Mais ceux qui avant eux ne les ont point connues » peut-il signifier autre chose, sinon que ces races infidèles, réservées pour la tentation, c’est-à-dire, pour l’épreuve des Israélites, n’avaient point été connues dans les combats par leurs ancêtres ?","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","4","577","","false","Codex (IA)"
"","A0010O0023","2958","L’Écriture les énumérant ensuite : « Ce sont, dit-elle, les cinq satrapies des nations étrangères : » au livre des Rois elle les fait connaître plus explicitement [[815]].","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","[[815]] 1Sa. VI, 5, 16","3","5","578","","false","Codex (IA)"
"","A0010O0023","2959","On appelle <i>satrapies</i> des espèces de petits royaumes à la tête desquels étaient des <i>satrapes</i> : ce nom est ou a été en honneur dans ces contrées : « Ce sont tous les Chananéens, les Sidoniens, les Hévéens qui habitent le Liban devant le mont Hermon jusque Caboëmath ; <i>et il arriva que par eux Israël fut tenté</i>. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","6","578","","false","Codex (IA)"
"","A0010O0023","2960","C’est comme si l’Écriture disait : Ceci arriva, afin que par eux Israël fût mis à l’épreuve pour « <i>savoir</i> s’ils écouteront les commandements du Seigneur » non pour que le Seigneur l’apprît, lui qui connaît tout, même les choses futures, mais pour qu’ils l’apprissent eux-mêmes, et que leur conscience leur rendît un bon ou mauvais témoignage touchant l’observation des commandements que le Seigneur « imposa à leurs pères dans les mains de Moïse. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","7","578","","false","Codex (IA)"
"","A0010O0023","2961","Or, comme ils virent à n’en pas douter qu’ils n’avaient point obéi à Dieu au milieu des nations laissées pour les tenter, c’est-à-dire, pour les exercer et les éprouver, le Seigneur leur adressa en conséquence et ce reproche que l’ange, son messager, leur fit hautement et expressément, et ces autres paroles rapportées un peu auparavant : « Parce que cette nombreuse nation a délaissé mon testament que j’avais confié à leurs pères, et parce qu’ils n’ont pas obéi à ma voix ; moi, à mon tour, je me garderai de faire disparaître de devant eux un seul homme. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","3","8","578","","false","Codex (IA)"
"","A0010O0023","2962","4. Au Deutéronome, Dieu, parlant de ces nations ennemies, dit : « Je ne les chasserai pas dans une seule année, de peur que la terre ne devienne déserte, et que les bêtes sauvages ne se multiplient chez toi. Je les chasserai peu à peu, jusqu’à ce que vous soyez multipliés, que vous ayez pris de l’accroissement, et que vous occupiez le pays[[816]]. »","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","[[816]] Exo. XXIII, 29-30","4","1","578","","false","Codex (IA)"
"","A0010O0023","2963","Dieu pouvait exécuter cette promesse en faveur d’un peuple obéissant ; la destruction des races ennemies se fût accomplie progressivement à mesure que les enfants d’Israël se seraient multipliés, et quand leur accroissement aurait permis de ne pas laisser désertes les terres dont les habitants, leurs ennemis, auraient été anéantis.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","4","2","578","","false","Codex (IA)"
"","A0010O0023","2964","Quant à cette parole : « De peur que les bêtes sauvages ne se multiplient chez toi » je serais étonné si par ces bêtes sauvages l’Écriture n’avait pas voulu désigner les convoitises et les passions de la bête, qui naissent ordinairement au sein d’une prospérité terrestre rapidement obtenue.","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","4","3","578","","false","Codex (IA)"
"","A0010O0023","2965","Dieu pouvait-il en effet exterminer les hommes, et se trouver impuissant pour détruire les bêtes sauvages, ou les nourrir ?","Livre septième","Question XVII","","","","Questions sur les Juges","","","","","","","","","","texte","","","4","4","578","","false","Codex (IA)"
"","A0010O0023","2966","« Et le Seigneur suscita un Sauveur à Israël et il les sauva ; » et comme si l’on demandait quel est ce Sauveur, « Gothoniel, dit-il, fils de Cénez. » Ce nom, <i>Gothoniel</i>, doit être pris ici comme étant à l’accusatif. Il faut remarquer que l’Écriture donne le nom de Sauveur même à un homme qui est l’instrument de Dieu pour sauver le peuple.","Livre septième","Question XVIII","","","","Questions sur les Juges","Interversion.
Juges 3, 9","","","","","","","","","texte","","","1","1","578","","false","Codex (IA)"
"","A0010O0023","2967","« Les enfants d’Israël crièrent au Seigneur, et le Seigneur suscita un sauveur à Israël et il les sauva, Gothoniel, fils de Cénez, frère puîné de Caleb, et il les exauça. » Il y a ici une sorte d<i>'inversion</i> peu commune, celle que les Grecs appellent : <i>interversion du discours</i>.","Livre septième","Question XVIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","578","","false","Codex (IA)"
"","A0010O0023","2968","Si on met en avant ces paroles qui viennent ensuite : « Et il les exauça » le récit devient clair. En voici l’ordre : « Et les enfants d’Israël crièrent vers le Seigneur, <i>et il les exauça</i>, et le Seigneur suscita à Israël un Sauveur, Gothoniel, fils de Cénez, et il les sauva. »","Livre septième","Question XVIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","578","","false","Codex (IA)"
"","A0010O0023","2969","<i>Il les sauva</i>: si on rejette à la fin cette phrase intercalée dans le texte entre un Sauveur et Gothoniel, à <i>l’accusatif</i>, tout s’explique aisément.","Livre septième","Question XVIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","4","578","","false","Codex (IA)"
"","A0010O0023","2970","L’Écriture assure que pendant quarante ans la terre promise se reposa des guerres sous la judicature de Gothoniel. C’est tout ce que l’empire romain dans ces commencements put avoir de temps de paix, et seulement sous le roi Numa Pompilius.","Livre septième","Question XIX","","","","Questions sur les Juges","Longue paix en Israël.
Juges 3, 11","","","","","","","","","texte","","","1","1","578","","false","Codex (IA)"
"","A0010O0023","2971","<i>Une parole à double sens est-elle un mensonge</i>? – On peut demander s’il y eut mensonge de la part d’Aod, juge d’Israël, quand il tua Eglon, roi de Moab. En effet, comme il cherchait à le surprendre seul à seul, pour le frapper, il lui dit : « J’ai une parole secrète pour vous, ô roi » afin que le roi renvoyât tous ceux qui étaient avec lui ; quand cela fut fait, Aod dit de nouveau : « J’ai une parole de Dieu pour vous, ô roi. »","Livre septième","Question XX","","","","Questions sur les Juges","Juges 3, 19, 20","","","","","","","","","texte","","","1","1","578","","false","Codex (IA)"
"","A0010O0023","2972","Mais il se peut qu’il n’y ait point ici de mensonge : quelque fois l’Écriture donne le nom de <i>parole</i> à une action ; et c’était le cas dans cette circonstance. Quant à ce qui est dit que c’est une « parole de Dieu » on doit admettre que Dieu, ayant suscité un sauveur à son peuple, lui donna l’ordre de tuer Églon ; car dans ces temps il fallait que le Ciel donnât de tels ordres.","Livre septième","Question XX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","578","","false","Codex (IA)"
"","A0010O0023","2973","On cherche avec raison comment il a pu se faire que « le roi Eglon étant extrêmement grêle, sa graisse recouvrit sa blessure » après qu’il eut reçu le coup mortel.","Livre septième","Question XXI","","","","Questions sur les Juges","Antiphrase.
Juges 3, 17","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2974","Mais il faut voir ici une antiphrase, manière de parler qui signifie le contraire de ce qu’elle énonce : c’est ainsi qu’on appelle <i>lucus</i>, le <i>bois sacré</i>, où il n’y a pas de <i>lumière</i>, <i>lux</i>, et qu’on exprime le <i>défaut</i> par le terme d<i>'abondance</i>; c’est ainsi encore qu’au livre des Rois il est écrit de Nabuth qu’il bénit le roi, pour marquer qu’il le maudit [[817]].","Livre septième","Question XXI","","","","Questions sur les Juges","","","","","","","","","","texte","","[[817]] 1Ro. XXI. 10,13.","1","2","579","","false","Codex (IA)"
"","A0010O0023","2975","Toutefois nous lisons dans la Vulgate, traduite non sur les Septante mais sur l’hébreu : « Or, Eglon était d’un excessif embonpoint. »","Livre septième","Question XXI","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","579","","false","Codex (IA)"
"","A0010O0023","2976","« Et Aod sortit dehors et terrassa les gardes, et il ferma les portes de la chambre haute sur soi, et il ferma solidement. » Ces dernières paroles qui avaient d’abord été omises doivent se rattacher à ce qui a été dit précédemment. Car les portes furent d’abord fermées, et seulement alors, Aod descendit et traversa les gardes.","Livre septième","Question XXII","","","","Questions sur les Juges","Encore une interversion.
Juges 3, 23","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2977","On pourra se demander comment les serviteurs du roi Eglon ont pu ouvrir avec une clef la porte qu’Aod n’avait point fermée à la clef ; ou s’il avait fermé à la clef, comment n’avait-il pas emporté cette clef, afin d’empêcher qu’on ouvrît ? On prit une autre clef, ou bien les portes en question pouvaient se fermer, mais non s’ouvrir sans clefs.","Livre septième","Question XXIII","","","","Questions sur les Juges","Comment put-on ouvrir avec une clef une porte qui n’avait pas été fermée à la clef.
Juges 3, 25","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2978","Il y a des appartements qui ferment de cette manière, ceux par exemple qui ont des verrous.","Livre septième","Question XXIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","579","","false","Codex (IA)"
"","A0010O0023","2979","Sous la judicature d’Aod, Israël jouit de la paix dans la terre promise l’espace de quatre-vingts ans, ce qui est le double de la durée de cette paix fameuse du peuple romain sous le roi Numa Pompilius.","Livre septième","Question XXIV","","","","Questions sur les Juges","Très longue paix.
Juges 3, 30","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2980","« Et après lui parut Samgar fils d’Aneath, et il tua aux étrangers six cents hommes, sans compter les jeunes bœufs, et il sauva Israël. » On peut demander comment après Aod, Samgar a combattu pour Israël, et comment il l’a délivré, car Israël n’avait pas été réduit de nouveau en captivité, ni soumis à la servitude.","Livre septième","Question XXV","","","","Questions sur les Juges","Sur la victoire de Samgar.
Juges 3, 31","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2981","Comprenons que cette parole : « il sauva » rappelle non que l’ennemi fit du tort, mais qu’il ne lui fut pas permis d’en faire : il faut croire qu’il essaya de la guerre, mais qu’il fut repoussé par les armes victorieuses du nouveau Juge. Pourquoi ajouter : «<i>sans compter les jeunes bœufs</i>? »","Livre septième","Question XXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","579","","false","Codex (IA)"
"","A0010O0023","2982","c’est obscur. Peut-être Samgar en combattant fit-il un carnage des bœufs ; et pour cette raison l’Écriture dirait qu’il a tué six cents hommes, sans compter les bœufs mis à mort. Mais pourquoi dire : de <i>jeunes</i> bœufs ? Serait-ce que dans la langue grecque l’usage est de donner le nom de veaux à des bœufs déjà forts ?","Livre septième","Question XXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","579","","false","Codex (IA)"
"","A0010O0023","2983","Il paraît que, en Égypte, cette locution est usitée, de même que chez nous on appelle poussins, les poules de tout âge. La version faite sur l’Hébreu ne porte pas celles-ci : « sans compter les jeunes bœufs » comme la version faite sur les Septante : mais en revanche, cette version faite sur l’hébreu porte celles-ci que n’a point la nôtre : « six-cents hommes tués, <i>avec un soc de charrue</i>. »","Livre septième","Question XXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","4","579","","false","Codex (IA)"
"","A0010O0023","2984","Quel est le sens de cette réponse de Barac à Débora : « Si tu vas, j’irai ; si tu ne viens pas avec moi, je n’irai point, car j’ignore en quel jour le Seigneur favorise son ange avec moi ? » Barac ne pouvait-il pas connaître par la prophétesse ce jour favorable ? Mais celle-ci ne le lui révèle pas elle marche avec lui.","Livre septième","Question XXVI","","","","Questions sur les Juges","Sur le secours des anges.
Juges 4, 8","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2985","Puis, quel est le sens de ces paroles : « Le Seigneur favorise son ange avec moi ? » Ceci montre-t-il que les anges eux-mêmes ne réussissent dans leurs entreprises que par l’appui du Seigneur ? Est-ce seulement une manière de parler ; et ces mots : « Le Seigneur favorise son ange avec moi » signifieraient-ils : Le Seigneur me donne le succès par le ministère de son ange ?","Livre septième","Question XXVI","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","579","","false","Codex (IA)"
"","A0010O0023","2986","« Et le Seigneur épouvanta Sisara et tous ses chariots. » C’est ainsi que l’Écriture nous montre Dieu agissant sur les cœurs, et donnant aux événements l’issue qu’il a déterminée. Il épouvante, il stupéfie Sisara, c’est indubitablement pour le livrer.","Livre septième","Question XXVII","","","","Questions sur les Juges","Dieu dirige les événements, en agissant sur les cœurs.
Juges 4, 15","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2987","Jahel, cette femme qui mit à mort Sisara, ayant parlé à Barac qui cherchait Sisara, l’Écriture dit que Barac « entra auprès d’elle. » Sur cela il faut observer que quand l’Écriture dit d’un homme qu’il entra auprès d’une femme, la conséquence à tirer n’est pas qu’il ait eu commerce avec elle.","Livre septième","Question XXVIII","","","","Questions sur les Juges","Sens de ces mots : Il entra auprès d’elle.
Juges 4, 22","","","","","","","","","texte","","","1","1","579","","false","Codex (IA)"
"","A0010O0023","2988","À la vérité ces expressions : « il entra auprès d’elle » n’expriment pas ordinairement autre chose ; mais ici ces paroles doivent être prises dans leur sens naturel : « il entra auprès d’elle » c’est-à-dire il entra dans sa maison. Elles ne signifient pas le commerce charnel.","Livre septième","Question XXVIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","580","","false","Codex (IA)"
"","A0010O0023","2989","Dans le cantique de Débora il est dit : « Les habitants en Israël défaillirent, ils défaillirent jusqu’à ce que surgit Débora, jusqu’à ce que surgit une mère en Israël, ils choisirent de nouveaux dieux, comme on prend un pain d’orge : alors ils s’emparèrent des villes des princes. »","Livre septième","Question XXIX","","","","Questions sur les Juges","Phrase rendue obscure par une inversion.
Juges 5, 7, 8","","","","","","","","","texte","","","1","1","580","","false","Codex (IA)"
"","A0010O0023","2990","Dans ce passage l’ordre des paroles interverti crée de l’obscurité, et soulève une question : Comment comprendre qu’ils « choisirent de nouveaux dieux comme on prend un pain d’orge » et qu’alors ils « s’emparèrent des villes des princes ? »","Livre septième","Question XXIX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","580","","false","Codex (IA)"
"","A0010O0023","2991","comme si Dieu les avait favorisés pour prendre ces villes, quand ils choisissaient de nouveaux dieux, préférant un pain d’orge au pain de froment ? Mais nous avons appris dans d’autres passages de l’Écriture comment il y a fréquemment des inversions. Si d’après cette donnée, on rétablit l’ordre dans les termes, le sens devient clair.","Livre septième","Question XXIX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","580","","false","Codex (IA)"
"","A0010O0023","2992","Voici donc l’ordre véritable : « Les habitants en Israël défaillirent, ils défaillirent et se choisirent de nouveaux dieux, comme on prend un pain d’orge, jusqu’à ce que surgit Débôra, jusqu’à ce que surgit une mère en Israël ; alors ils s’emparèrent des villes des princes. »","Livre septième","Question XXIX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","4","580","","false","Codex (IA)"
"","A0010O0023","2993","On peut demander comment il est dit qu’ils « choisirent de nouveaux  dieux comme un pain d’orge. » Comparé au pain de froment, le pain d’orge doit être, à la vérité, laissé de côté : cependant il nourrit, c’est un aliment qui entretient la vie, tandis que les dieux nouveaux dont firent choix ceux qui s’éloignèrent du Dieu vivant, ces dieux ne purent fournir d’aliment à l’âme, mais furent plutôt un poison.","Livre septième","Question XXX","","","","Questions sur les Juges","Sur la comparaison des faux dieux au pain d’orge.
Juges 5, 8","","","","","","","","","texte","","","1","1","580","","false","Codex (IA)"
"","A0010O0023","2994","Peut-être cette comparaison ne doit-elle être prise que sous un seul point de vue, et n’a-t-elle d’autre but que d’exprimer cette pensée : de même que le dégoût a ordinairement pour effet de porter à rejeter ce qu’il faudrait choisir et à trouver du plaisir dans ce qu’il faudrait repousser ; ainsi par le vice de leur volonté dépravée, atteinte de langueur, et dégoûtée du vrai Dieu, qui était leur Dieu, ils cherchèrent dans les faux dieux la nouveauté seule, après avoir méprisé la vérité ; ils prirent de la sorte un aliment mortel comme si c’eût été un pain d’orge, sans penser qu’ils s’empoisonnaient, mais croyant puiser la vie dans une nourriture saine quoique plus grossière.","Livre septième","Question XXX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","580","","false","Codex (IA)"
"","A0010O0023","2995","La comparaison serait donc basée sur l’opinion des Israélites infidèles et leurs dispositions de langueur spirituelle, et non sur la vérité ; car ces dieux nouveaux ne peuvent aucunement être comparés à des aliments qui vivifient.","Livre septième","Question XXX","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","580","","false","Codex (IA)"
"","A0010O0023","2996","Quand les Israélites « crièrent vers le Seigneur, à cause de Madian, le Seigneur envoya un homme, un prophète aux enfants d’Israël, et il leur dit. » Pourquoi, contrairement à l’usage constant des Écritures, ce prophète n’est-il point désigné par son nom ? La cause, pour être cachée, n’en existe pas moins, je crois.","Livre septième","Question XXXI","","","","Questions sur les Juges","Le nom d’homme et de prophète, donné à un ange.
Juges 6, 8, 11","","","","","","","","","texte","","","1","1","580","","false","Codex (IA)"
"","A0010O0023","2997","En effet, après les paroles par lesquelles ce prophète reproche au peuple sa désobéissance, l’Écriture poursuit en ces mots : « Et l’ange du Seigneur vint, et il s’assit sous le chêne qui était à Ephra : » de là on conjecture, non sans vraisemblance, que c’est un ange qui a été désigné ici sous le nom d’homme ; après avoir prononcé les paroles en question, il sera venu près du chêne indiqué, et il se sera assis.","Livre septième","Question XXXI","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","580","","false","Codex (IA)"
"","A0010O0023","2998","On sait que l’Écriture a l’usage de donner aux Anges des noms d’homme[[818]]. On ne voit pas aisément, sans doute, ni évidemment pourquoi un ange serait appelé <i>un prophète</i> ; mais on lit qu’un prophète fut appelé <i>ange</i>[[819]].","Livre septième","Question XXXI","","","","Questions sur les Juges","","","","","","","","","","texte","","[[818]] Gen. XIX, 10
[[819]] Mat. XI, 10","1","3","580","","false","Codex (IA)"
"","A0010O0023","2999","Mais si les anges ont prononcé des paroles prophétiques, c’est-à-dire, s’ils ont prédit les choses futures, pourquoi le nom de prophète ne pourrait-il pas être donné à un ange ? Toutefois, je l’ai dit, nous n’avons sur ce point aucun témoignage formel et péremptoire.","Livre septième","Question XXXI","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","4","580","","false","Codex (IA)"
"","A0010O0023","3000","Dans cette parole de l’ange à Gédéon : « Le Seigneur est avec toi, puissant dans la force » les expressions « puissant dans la force » sont au nominatif et non au vocatif ; c’est-à-dire, le « Seigneur puissant est avec toi » et non : <i>avec toi, puissant</i>.","Livre septième","Question XXXII","","","","Questions sur les Juges","Explication grammaticale.
Juges 6, 12","","","","","","","","","texte","","","1","1","580","","false","Codex (IA)"
"","A0010O0023","3001","Remarquez que l’ange, parlant à Gédéon, lui dit comme tenant la place de Dieu : « N’est-ce point moi qui t’ai envoyé ? » Qui a envoyé Gédéon, sinon Celui qui a député un ange vers lui ? Débora, au contraire, parlant à Barac dit : « Le Seigneur, Dieu d’Israël, ne t’a-t-il point donné l’ordre [[820]] ? »","Livre septième","Question XXXIII","","","","Questions sur les Juges","L’ange parle comme tenant la place de Dieu.
Juges 6, 14","","","","","","","","","texte","","[[820]] Jug. IV, 6","1","1","580","","false","Codex (IA)"
"","A0010O0023","3002","Ici on ne dit pas : Le Seigneur ne t’a-t-il pas envoyé ? mais : « <i>N’est-ce point moi qui t’ai envoyé</i> ? »","Livre septième","Question XXXIII","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","581","","false","Codex (IA)"
"","A0010O0023","3003","<i>Gédéon était-il un des Chiliarques</i>? – Gédéon répond à l’ange : «<i>À moi, Seigneur</i> ! » c’est-à-dire : Venez à mon aide : « Avec quoi sauverai-je Israël ? Voilà que mes mille hommes sont les plus faibles dans Manassé. » Faut-il entendre qu’il était à la tête de mille hommes, qu’il était un de ceux que l’Écriture appelle en grec : <i>chiliarques</i> ?","Livre septième","Question XXXIV","","","","Questions sur les Juges","Juges 6, 15","","","","","","","","","texte","","","1","1","581","","false","Codex (IA)"
"","A0010O0023","3004","Est-ce autre chose ?","Livre septième","Question XXXIV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","581","","false","Codex (IA)"
"","A0010O0023","3005","Il faut remarquer que Gédéon ne dit point à l’ange : Je vous offrirai un sacrifice, mais : « J’offrirai <i>mon</i> sacrifice ;» et je le « mettrai en votre présence » ce qui fait comprendre qu’il a voulu offrir le sacrifice, non pas à l’ange, mais par le ministère de l’ange.","Livre septième","Question XXXV","","","","Questions sur les Juges","Gédéon n’offre pas son sacrifice à l’ange ; mais en sa présence et avec son aide.
Juges 6, 18-20","","","","","","","","","texte","","","1","1","581","","false","Codex (IA)"
"","A0010O0023","3006","C’est ce que l’ange lui-même fait voir clairement, car il n’accepte point pour lui le sacrifice de Gédéon, mais il dit à celui-ci : « Prends les chairs et les azymes, et dépose-les sur cette pierre, et répands le jus.","Livre septième","Question XXXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","2","581","","false","Codex (IA)"
"","A0010O0023","3007","Et lorsque Gédéon eut fait cela, l’ange du Seigneur étendit l’extrémité de la verge qu’il tenait en sa main, et il toucha les chairs et les azymes, et le feu jaillit de la pierre et consuma les chairs et les azymes. » Ainsi, l’ange lui-même dans le sacrifice offert par Gédéon remplit l’office de ministre.","Livre septième","Question XXXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","3","581","","false","Codex (IA)"
"","A0010O0023","3008","En effet, le feu qui eût été allumé sans miracle par l’homme faisant l’office de ministre, et agissant comme homme, fut allumé miraculeusement par l’intervention angélique. À ce moment Gédéon reconnut que ce personnage était l’ange du Seigneur, car l’Écriture ajoute immédiatement : « Et Gédéon vit que c’est l’ange du Seigneur. »","Livre septième","Question XXXV","","","","Questions sur les Juges","","","","","","","","","","texte","","","1","4","581","","false","Codex (IA)"
